start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
길음제1동,신사동,127.0193925,37.6104856,127.0227814,37.5240101,길음제1동신사동,13305,2958.452,16100
등촌제3동,청룡동,126.847881,37.5589789,126.9416518,37.4791304,등촌제3동청룡동,18297,2791.517,17600
월계1동,창제1동,127.0630165,37.6199197,127.0438683,37.6483046,월계1동창제1동,6182,902.878,7000
여의동,호평동,126.934584,37.5177232,127.2486496,37.6549037,여의동호평동,40314,2821.351,35470
양평제2동,독산제1동,126.8939535,37.5364739,126.897041,37.4702453,양평제2동독산제1동,11263,1996.154,13510
여의동,송천동,126.934584,37.5177232,127.023838,37.618282,여의동송천동,25223,2511.418,22900
미성동,한강로동,126.9155534,37.4761761,126.9692332,37.5281071,미성동한강로동,10079,2733.504,15000
월곡제1동,수진1동,127.0357574,37.6105472,127.1390145,37.4385686,월곡제1동수진1동,29626,3436.709,30130
이화동,가산동,127.004338,37.577008,126.8917326,37.4769094,이화동가산동,18181,3475.771,19900
천호제1동,역촌동,127.1368066,37.5450159,126.915114,37.6044046,천호제1동역촌동,27027,3906.754,25900
신월3동,문정2동,126.8291541,37.5336234,127.1108107,37.489823,신월3동문정2동,30560,4172.274,25600
전농제3동,영등포본동,,,126.9093046,37.5146826,전농제3동영등포본동,0,0.0,0
문정2동,신월3동,127.1108107,37.489823,126.8291541,37.5336234,문정2동신월3동,31116,3197.534,27900
상도제4동,대림제2동,126.941422,37.4994203,126.8982938,37.4927521,상도제4동대림제2동,7039,1410.321,9500
신사제2동,풍납2동,126.9084195,37.5902796,127.1157686,37.5292584,신사제2동풍납2동,30428,3804.662,26800
방학제3동,하계1동,127.028036,37.6591685,127.0725852,37.6405374,방학제3동하계1동,6145,1510.602,8600
수유제3동,회현동,127.023125,37.638715,126.9793216,37.5572864,수유제3동회현동,12346,3907.645,19900
이화동,성수1가제2동,127.004338,37.577008,127.0443325,37.5462991,이화동성수1가제2동,6380,1533.071,8300
삼성2동,노량진제2동,127.04595,37.5112,126.937352,37.508509,삼성2동노량진제2동,15007,1811.328,14600
노량진제2동,삼성2동,126.937352,37.508509,127.04595,37.5112,노량진제2동삼성2동,11911,2657.246,15200
대치4동,평창동,127.0579127,37.4997415,126.9681871,37.6063166,대치4동평창동,23194,2216.63,19900
장안제1동,아현동,127.066375,37.567842,126.95215,37.547125,장안제1동아현동,18211,2884.28,17600
신도림동,보라매동,126.8805826,37.5077664,126.9327389,37.4881456,신도림동보라매동,6790,1178.025,8300
한강로동,신당제1동,126.9692332,37.5281071,,,한강로동신당제1동,0,0.0,0
상계6.7동,돈암제1동,127.0669541,37.654882,127.0263875,37.6034071,상계6.7동돈암제1동,8801,2141.867,12000
독산제1동,개봉제2동,126.897041,37.4702453,126.8565584,37.4908359,독산제1동개봉제2동,6208,1008.251,8370
면목본동,구의제3동,127.0874227,37.5873592,127.0920204,37.5380706,면목본동구의제3동,10176,1402.889,11630
망원제2동,신대방제2동,126.9023578,37.5602495,126.9244085,37.4984422,망원제2동신대방제2동,10452,1504.415,10900
방화제1동,이화동,126.817026,37.5703659,127.004338,37.577008,방화제1동이화동,21940,4060.571,23800
등촌제2동,반포4동,126.8625,37.542658,127.0003853,37.4974314,등촌제2동반포4동,15648,2565.344,16100
오류제1동,서초4동,126.845201,37.497009,127.0221589,37.5026685,오류제1동서초4동,18396,4060.031,22900
염창동,방배2동,126.8709777,37.553751,126.9855106,37.4797439,염창동방배2동,16181,2886.556,16300
중앙동,역촌동,126.9497133,37.4842598,126.915114,37.6044046,중앙동역촌동,20755,3136.805,20900
일원본동,삼전동,127.0864633,37.4833484,127.0925354,37.502714,일원본동삼전동,5265,757.167,6500
쌍문제4동,서초4동,127.028425,37.656482,127.0221589,37.5026685,쌍문제4동서초4동,26248,4880.502,27400
성현동,전농제2동,126.9481271,37.4895366,127.0600375,37.5781027,성현동전농제2동,18532,2552.305,18400
면목제4동,중곡제2동,127.0855775,37.5746736,127.081487,37.560308,면목제4동중곡제2동,2085,725.488,3800
응봉동,구산동,127.0334357,37.5531636,126.9103893,37.6117455,응봉동구산동,20157,2487.203,18100
마천1동,가락2동,127.1499724,37.4960195,127.1266714,37.4987054,마천1동가락2동,3256,650.591,4700
화곡제3동,천호제3동,126.8384231,37.5425392,127.1332269,37.5361455,화곡제3동천호제3동,35215,4712.257,31500
정릉제3동,숭인제2동,127.004186,37.6089578,127.019988,37.574867,정릉제3동숭인제2동,5410,1790.618,9200
화곡제1동,화양동,126.841562,37.530408,127.0713152,37.5465421,화곡제1동화양동,27652,3679.874,24700
미성동,상도제2동,126.9155534,37.4761761,126.942296,37.5055197,미성동상도제2동,6061,1388.25,8400
도봉제2동,창제2동,127.046575,37.669751,127.0356387,37.6414033,도봉제2동창제2동,4960,905.97,6300
종로5.6가동,여의동,127.0050414,37.5720148,126.934584,37.5177232,종로5.6가동여의동,10435,2090.407,12500
서초3동,대방동,127.0119725,37.4836682,126.92635,37.508133,서초3동대방동,11747,1827.989,12200
우이동,도봉제2동,127.0118533,37.6479523,127.046575,37.669751,우이동도봉제2동,5409,1263.426,7900
묵제2동,삼성1동,127.0783313,37.6059528,127.062532,37.5144424,묵제2동삼성1동,11048,3563.345,18300
성산제2동,대조동,126.9090061,37.568618,126.920813,37.614165,성산제2동대조동,6485,1008.193,7800
구의제2동,흑석동,127.0899111,37.5472481,126.966612,37.5058617,구의제2동흑석동,20865,2664.851,18800
신길제5동,구로제2동,126.9052679,37.5016177,126.8834703,37.491377,신길제5동구로제2동,2875,740.411,4800
일원1동,등촌제3동,127.0879629,37.491839,126.847881,37.5589789,일원1동등촌제3동,32463,3794.518,31300
창제2동,방배2동,127.0356387,37.6414033,126.9855106,37.4797439,창제2동방배2동,28712,4880.738,29300
종암동,진접읍,127.0351572,37.5990075,127.1895841,37.7259104,종암동진접읍,28274,2747.122,27170
쌍문제2동,송중동,127.0389254,37.6579935,127.033738,37.616099,쌍문제2동송중동,5736,1384.791,8000
서초1동,내곡동,127.0195082,37.4901186,127.0583103,37.4493583,서초1동내곡동,8023,1195.961,8700
미성동,사당제1동,126.9155534,37.4761761,126.9786682,37.4830639,미성동사당제1동,9509,1785.979,10900
목1동,방화제2동,126.8712323,37.5303777,126.8067549,37.5666997,목1동방화제2동,9363,1687.922,11500
진관동,논현2동,126.9210512,37.634983,127.037213,37.517342,진관동논현2동,29001,4873.871,28900
풍납1동,대치2동,127.122075,37.538092,127.0642072,37.5022848,풍납1동대치2동,8154,2535.139,12500
흑석동,구의제2동,126.966612,37.5058617,127.0899111,37.5472481,흑석동구의제2동,16337,1927.75,15200
송정동,사근동,127.0696004,37.5545217,127.0453315,37.5614846,송정동사근동,4360,841.394,5600
월계2동,신내2동,127.0508,37.6325377,127.0942306,37.6061896,월계2동신내2동,7616,1605.008,9200
무악동,회현동,126.958148,37.5760032,126.9793216,37.5572864,무악동회현동,3761,948.267,5600
신정7동,반포1동,126.8597007,37.514393,127.0135073,37.5050895,신정7동반포1동,15632,3109.999,20000
목5동,광장동,126.8816206,37.5371201,127.103025,37.546892,목5동광장동,26108,3149.285,22400
수색동,내곡동,126.8936659,37.5835192,127.0583103,37.4493583,수색동내곡동,31270,4668.359,32010
중계2.3동,돈암제1동,127.0687126,37.6421829,127.0263875,37.6034071,중계2.3동돈암제1동,7704,1796.293,10300
진접읍,종암동,127.1895841,37.7259104,127.0351572,37.5990075,진접읍종암동,28297,3249.181,30610
서림동,화곡본동,126.9349995,37.4749956,126.847725,37.544075,서림동화곡본동,16196,2904.556,19230
목5동,장안제1동,126.8816206,37.5371201,127.066375,37.567842,목5동장안제1동,24798,3520.14,22000
천호제3동,송천동,127.1332269,37.5361455,127.023838,37.618282,천호제3동송천동,16961,2979.21,18600
신당제5동,상봉제2동,127.02185,37.565142,127.0808518,37.592892,신당제5동상봉제2동,7685,1485.246,8800
신당제4동,상봉제2동,,,127.0808518,37.592892,신당제4동상봉제2동,0,0.0,0
중계2.3동,삼각산동,127.0687126,37.6421829,127.0207209,37.6151568,중계2.3동삼각산동,8021,1906.948,10700
상암동,신사동,126.8946875,37.578325,127.0227814,37.5240101,상암동신사동,18393,2764.523,16200
상봉제2동,면목제4동,127.0808518,37.592892,127.0855775,37.5746736,상봉제2동면목제4동,2672,928.359,5100
종암동,방배4동,127.0351572,37.5990075,126.9923344,37.489007,종암동방배4동,19647,3493.531,24000
면목제3.8동,일원1동,,,127.0879629,37.491839,면목제3.8동일원1동,0,0.0,0
이문제3동,종암동,,,127.0351572,37.5990075,이문제3동종암동,0,0.0,0
방학제1동,옥수동,127.0407251,37.6641763,127.0134622,37.5436386,방학제1동옥수동,20503,3558.987,20800
시흥제1동,신정7동,126.9032625,37.4535411,126.8597007,37.514393,시흥제1동신정7동,9760,1880.855,12250
목5동,신길제4동,126.8816206,37.5371201,126.9112884,37.5084555,목5동신길제4동,9291,1650.503,11000
목5동,정릉제2동,126.8816206,37.5371201,127.0111047,37.6044729,목5동정릉제2동,17700,2071.862,16300
중계4동,망우제3동,127.0780091,37.6587275,127.0949497,37.5919108,중계4동망우제3동,9813,1983.462,11600
안암동,번제3동,127.0213292,37.5858498,127.04665,37.625874,안암동번제3동,5844,961.758,7300
중계본동,창제1동,127.080338,37.64784,127.0438683,37.6483046,중계본동창제1동,7215,1431.704,9200
서빙고동,중앙동,126.994663,37.520458,126.9497133,37.4842598,서빙고동중앙동,9277,1622.38,11600
상계10동,여의동,127.060225,37.661274,126.934584,37.5177232,상계10동여의동,30763,4593.99,27400
은천동,문정2동,126.9424278,37.4853086,127.1108107,37.489823,은천동문정2동,20113,2640.072,20470
수유제1동,구로제5동,127.0176014,37.6300865,126.8892945,37.5001593,수유제1동구로제5동,28463,4299.494,27800
강일동,회기동,127.173909,37.5649783,127.0553132,37.5908083,강일동회기동,14249,2361.468,18390
영등포본동,서교동,126.9093046,37.5146826,126.914588,37.5551015,영등포본동서교동,8664,1368.106,9900
이태원제2동,이태원제1동,126.9901481,37.5418962,126.9950384,37.5325225,이태원제2동이태원제1동,2314,361.075,4000
고덕제2동,잠실3동,127.16435,37.5605,127.094375,37.513333,고덕제2동잠실3동,11682,2092.779,12700
중림동,성수1가제1동,126.9644863,37.5548629,127.04965,37.542108,중림동성수1가제1동,12515,2017.517,13200
수궁동,쌍문제1동,126.8314627,37.4939422,127.0261145,37.6480275,수궁동쌍문제1동,33650,5137.08,32200
후암동,청담동,126.9781344,37.5486375,127.049291,37.525107,후암동청담동,13218,1566.053,12300
삼양동,잠실3동,127.0197725,37.6250518,127.094375,37.513333,삼양동잠실3동,20813,3612.057,24000
망원제1동,도화동,126.9055969,37.5556222,126.9498798,37.5415123,망원제1동도화동,6207,1091.223,7700
상암동,사당제1동,126.8946875,37.578325,126.9786682,37.4830639,상암동사당제1동,18659,2439.911,17100
응암제3동,별내면,126.9157268,37.5922474,127.1247248,37.7025595,응암제3동별내면,32765,3097.454,28990
성수2가제3동,가회동,127.0552645,37.5482223,126.9847995,37.5800784,성수2가제3동가회동,8683,1994.793,12300
망우제3동,잠실본동,127.0949497,37.5919108,127.0832037,37.5060716,망우제3동잠실본동,13445,3008.528,16300
응암제2동,고봉동,126.9230926,37.5946071,126.8272398,37.70188,응암제2동고봉동,20403,2713.885,22490
혜화동,성북동,127.0005764,37.5869186,127.0032875,37.5911237,혜화동성북동,1463,278.834,3800
서교동,충현동,126.914588,37.5551015,126.9546863,37.5648265,서교동충현동,5381,1183.549,7200
면목제3.8동,면목제7동,,,127.0869854,37.5789945,면목제3.8동면목제7동,0,0.0,0
왕십리제2동,회현동,127.0310207,37.5617987,126.9793216,37.5572864,왕십리제2동회현동,5543,1463.076,7600
방배4동,진관동,126.9923344,37.489007,126.9210512,37.634983,방배4동진관동,27383,3295.439,25000
상계5동,영등포동,127.069498,37.6627392,126.9106918,37.5203985,상계5동영등포동,34136,4879.072,32700
중곡제3동,중곡제2동,127.0801736,37.5688084,127.081487,37.560308,중곡제3동중곡제2동,2253,568.607,3900
은천동,대치4동,126.9424278,37.4853086,127.0579127,37.4997415,은천동대치4동,12919,2606.449,14400
독산제1동,산곡2동,126.897041,37.4702453,126.7085812,37.5058828,독산제1동산곡2동,20657,3337.86,24850
신대방제1동,발산제1동,126.91005,37.488943,126.8331686,37.5531209,신대방제1동발산제1동,11799,2598.247,15100
원효로제1동,일원본동,126.9676811,37.5372185,127.0864633,37.4833484,원효로제1동일원본동,21738,2506.818,19500
한남동,잠실본동,127.0005,37.53455,127.0832037,37.5060716,한남동잠실본동,11290,1403.02,11200
번제2동,역촌동,127.0387953,37.6323588,126.915114,37.6044046,번제2동역촌동,16437,2454.822,16600
부암동,개봉제2동,126.9641,37.5924785,126.8565584,37.4908359,부암동개봉제2동,21660,2856.592,21310
개봉제2동,평안동,126.8565584,37.4908359,126.964238,37.390407,개봉제2동평안동,19432,3269.923,23430
풍납2동,소하2동,127.1157686,37.5292584,126.8801468,37.4320913,풍납2동소하2동,32253,3702.286,32890
세곡동,충현동,127.1043555,37.4643683,126.9546863,37.5648265,세곡동충현동,27615,4325.272,28100
미아동,회기동,127.0269791,37.6270736,127.0553132,37.5908083,미아동회기동,8589,1673.432,10000
번제3동,회현동,127.04665,37.625874,126.9793216,37.5572864,번제3동회현동,14066,3876.42,21000
연희동,충현동,126.9351754,37.5739083,126.9546863,37.5648265,연희동충현동,4953,1457.488,7200
서원동,일원본동,126.9313,37.4797346,127.0864633,37.4833484,서원동일원본동,18510,2366.871,18730
목3동,일원2동,126.8644431,37.5448009,127.0737224,37.4922048,목3동일원2동,27203,3821.439,25400
번제1동,신정7동,127.0288473,37.6378913,126.8597007,37.514393,번제1동신정7동,29040,4152.148,27200
망우본동,상계5동,127.1014684,37.6005732,127.069498,37.6627392,망우본동상계5동,9015,1677.506,10500
상계5동,망우본동,127.069498,37.6627392,127.1014684,37.6005732,상계5동망우본동,9836,2206.901,13100
사당제2동,역삼2동,126.9792598,37.4887323,127.0468034,37.4959674,사당제2동역삼2동,8318,1824.172,10800
정릉제3동,삼선동,127.004186,37.6089578,127.0146297,37.5908326,정릉제3동삼선동,3215,1251.408,6500
창제4동,논현2동,127.0515994,37.6522276,127.037213,37.517342,창제4동논현2동,21923,3782.176,22400
신길제1동,신길제5동,126.9214285,37.5112667,126.9052679,37.5016177,신길제1동신길제5동,2993,659.676,4900
혜화동,종로5.6가동,127.0005764,37.5869186,127.0050414,37.5720148,혜화동종로5.6가동,2713,749.089,5000
신길제7동,흑석동,126.921475,37.506392,126.966612,37.5058617,신길제7동흑석동,6818,1501.442,8600
방학제1동,하대원동,127.0407251,37.6641763,127.1463215,37.4282988,방학제1동하대원동,38393,4571.944,33590
신월7동,신정1동,126.8346571,37.5219343,126.8542636,37.5185289,신월7동신정1동,3477,678.621,5200
중화제2동,신설동,127.0795427,37.5993838,127.0255251,37.5749343,중화제2동신설동,6634,1666.171,9400
상봉제1동,수동면,127.0872004,37.5998799,127.3259145,37.7035168,상봉제1동수동면,44581,3744.27,43130
풍납2동,상봉제2동,127.1157686,37.5292584,127.0808518,37.592892,풍납2동상봉제2동,11143,1704.87,12100
일원1동,군자동,127.0879629,37.491839,127.0753494,37.5554853,일원1동군자동,12177,2042.075,14800
노량진제1동,일원본동,126.942013,37.512308,127.0864633,37.4833484,노량진제1동일원본동,20365,2926.739,20200
장안제1동,번제3동,127.066375,37.567842,127.04665,37.625874,장안제1동번제3동,7446,1329.728,9200
구의제2동,반포2동,127.0899111,37.5472481,126.9945091,37.5046022,구의제2동반포2동,17239,2486.472,15800
상도제3동,소공동,126.9313793,37.4991123,126.977025,37.562442,상도제3동소공동,9425,2726.012,14000
강일동,휘경제1동,127.173909,37.5649783,127.065725,37.592932,강일동휘경제1동,12739,1921.209,16170
도봉제1동,창제1동,127.0434369,37.6786913,127.0438683,37.6483046,도봉제1동창제1동,4282,850.886,6100
풍무동,역삼1동,126.7220389,37.6022192,127.0333574,37.4954841,풍무동역삼1동,37797,5779.85,40830
